,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
51547,28,39.152144,-84.399385,07/01/2021 11:54:19 AM,21.7,E,11,0.2,50062.1,07/01/2021 11:56:34 AM,Standard Event,S-HAM06513,BRAMBLE AV,ERIE AV,SHERWOOD AV,MADISONVILLE
52758,28,39.151889000000004,-84.39586700000001,07/01/2021 11:54:44 AM,29.7,E,11,0.4,50062.3,07/01/2021 11:56:34 AM,Standard Event,I-GJ25023686,BRAMBLE AV & AZALEA AV,,,MADISONVILLE
52037,28,39.151309999999995,-84.38749200000001,07/01/2021 11:55:43 AM,22.6,E,11,0.8,50062.7,07/01/2021 11:56:34 AM,Standard Event,S-HAM06572,BRAMBLE AV,HOMER AV,SETTLE ST,MADISONVILLE
52373,28,39.150934,-84.386894,07/01/2021 11:56:01 AM,13.6,SSW,11,0.9,50062.8,07/01/2021 11:56:34 AM,Standard Event,,,,,
52851,28,39.150394,-84.38752099999999,07/01/2021 11:56:19 AM,11.3,SW,11,0.9,50062.8,07/01/2021 11:56:34 AM,Standard Event,,,,,
53347,28,39.150089,-84.38809599999999,07/01/2021 11:56:31 AM,0.0,SWW,9,1.0,50062.9,07/01/2021 11:56:34 AM,Motion Stop,,,,,
53003,28,39.150086,-84.388109,07/01/2021 11:56:36 AM,3.2,SWW,10,1.0,50062.9,07/01/2021 11:56:37 AM,Motion Start,,,,,
51840,28,39.149796,-84.388487,07/01/2021 11:57:09 AM,5.2,E,11,1.1,50062.9,07/01/2021 11:57:37 AM,Standard Event,,,,,
51333,28,39.150040999999995,-84.388092,07/01/2021 11:57:34 AM,0.0,NEE,9,1.1,50062.9,07/01/2021 11:57:37 AM,Motion Stop,,,,,
51949,28,39.150044,-84.388076,07/01/2021 11:57:35 AM,3.0,NEE,10,1.1,50062.9,07/01/2021 11:57:38 AM,Motion Start,,,,,
53391,28,39.150282000000004,-84.387578,07/01/2021 11:57:54 AM,7.6,NE,11,1.1,50063.0,07/01/2021 11:58:35 AM,Standard Event,,,,,
53076,28,39.150915000000005,-84.386911,07/01/2021 11:58:33 AM,0.0,NE,9,1.2,50063.1,07/01/2021 11:58:35 AM,Motion Stop,,,,,
51586,28,39.151294,-84.387606,07/01/2021 12:05:25 PM,20.7,W,11,0.0,50063.1,07/01/2021 12:08:46 PM,Standard Event,S-HAM06572,BRAMBLE AV,HOMER AV,SETTLE ST,MADISONVILLE
51934,28,39.151932,-84.395963,07/01/2021 12:06:49 PM,27.4,W,11,0.4,50063.6,07/01/2021 12:08:46 PM,Standard Event,I-GJ25023686,BRAMBLE AV & AZALEA AV,,,MADISONVILLE
52501,28,39.152228,-84.400189,07/01/2021 12:07:22 PM,20.5,W,11,0.7,50063.8,07/01/2021 12:08:46 PM,Standard Event,S-HAM06513,BRAMBLE AV,ERIE AV,SHERWOOD AV,MADISONVILLE
52850,28,39.152648,-84.400512,07/01/2021 12:07:44 PM,18.8,NE,11,0.7,50063.9,07/01/2021 12:08:46 PM,Standard Event,S-HAM06512,ERIE AV,BRAMBLE AV,MACEY AV,MADISONVILLE
52767,28,39.153852,-84.39912199999999,07/01/2021 12:08:03 PM,24.6,NEE,11,0.8,50063.9,07/01/2021 12:08:46 PM,Standard Event,I-GJ24733706,ERIE AV & MACEY AV,,,MADISONVILLE
51992,28,39.155127,-84.39760799999999,07/01/2021 12:08:21 PM,23.4,NE,11,0.9,50064.1,07/01/2021 12:08:46 PM,Standard Event,S-HAM06530,ERIE AV,WHITNEY AV,DUNNING PL,MADISONVILLE
53212,28,39.156134,-84.395999,07/01/2021 12:08:39 PM,12.8,NE,11,1.1,50064.2,07/01/2021 12:08:46 PM,Standard Event,S-HAM06523,ERIE AV,DUNNING PL,ROE ST,MADISONVILLE
51343,28,39.156240000000004,-84.39588499999999,07/01/2021 12:08:44 PM,0.0,NE,9,1.1,50064.2,07/01/2021 12:08:46 PM,Motion Stop,S-HAM06523,ERIE AV,DUNNING PL,ROE ST,MADISONVILLE
52533,28,39.156269,-84.395844,07/01/2021 12:08:46 PM,6.7,NNE,10,1.1,50064.2,07/01/2021 12:08:47 PM,Motion Start,S-HAM06523,ERIE AV,DUNNING PL,ROE ST,MADISONVILLE
53034,28,39.157164,-84.39638199999999,07/01/2021 12:09:04 PM,11.8,NNW,11,1.2,50064.3,07/01/2021 12:10:07 PM,Standard Event,I-GJ24953744,ROE ST & TOMPKINS AV,,,
51625,28,39.157663,-84.397113,07/01/2021 12:09:27 PM,14.4,W,11,1.2,50064.4,07/01/2021 12:10:07 PM,Standard Event,S-HAM06861,ORLANDO PL,STEWART AV,ROE ST,MADISONVILLE
53111,28,39.157762,-84.398573,07/01/2021 12:09:48 PM,7.0,W,11,1.3,50064.4,07/01/2021 12:10:07 PM,Standard Event,S-HAM06859,ORLANDO PL,OSGOOD ST,STEWART AV,MADISONVILLE
52721,28,39.158193,-84.39864200000001,07/01/2021 12:10:04 PM,0.0,N,9,1.3,50064.4,07/01/2021 12:10:07 PM,Motion Stop,I-GJ24763756,COVINGTON AV & OSGOOD ST,,,MADISONVILLE
52998,28,39.158226,-84.398647,07/01/2021 12:10:07 PM,4.6,NNW,10,1.3,50064.4,07/01/2021 12:10:08 PM,Motion Start,I-GJ24763756,COVINGTON AV & OSGOOD ST,,,MADISONVILLE
54501,28,39.158357,-84.399589,07/01/2021 12:10:25 PM,8.1,W,11,0.0,50064.5,07/01/2021 12:11:40 PM,Standard Event,S-HAM00539,COVINGTON AV,ARMADA PL,OSGOOD ST,MADISONVILLE
54178,28,39.157927,-84.399781,07/01/2021 12:10:43 PM,6.9,S,11,0.1,50064.6,07/01/2021 12:11:40 PM,Standard Event,S-HAM06857,ARMADA PL,HETZEL ST,COVINGTON AV,MADISONVILLE
54270,28,39.157677,-84.40038100000001,07/01/2021 12:11:05 PM,11.9,NWW,11,0.1,50064.6,07/01/2021 12:11:40 PM,Standard Event,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
55690,28,39.157773999999996,-84.401591,07/01/2021 12:11:23 PM,14.0,W,11,0.2,50064.7,07/01/2021 12:11:40 PM,Standard Event,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
54155,28,39.157844,-84.402249,07/01/2021 12:11:36 PM,0.0,W,9,0.2,50064.7,07/01/2021 12:11:40 PM,Motion Stop,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
53628,28,39.157847,-84.402253,07/01/2021 12:11:40 PM,4.5,NWW,10,0.2,50064.7,07/01/2021 12:11:41 PM,Motion Start,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
55773,28,39.157894,-84.40290300000001,07/01/2021 12:11:58 PM,9.7,W,11,0.2,50064.7,07/01/2021 12:12:24 PM,Standard Event,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
55682,28,39.15797,-84.403765,07/01/2021 12:12:22 PM,0.0,W,9,0.3,50064.8,07/01/2021 12:12:24 PM,Motion Stop,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
55064,28,39.157977,-84.403772,07/01/2021 12:12:29 PM,4.1,W,10,0.3,50064.8,07/01/2021 12:12:32 PM,Motion Start,S-HAM06858,HETZEL ST,RED BANK RD,ARMADA PL,MADISONVILLE
54170,28,39.158004,-84.404209,07/01/2021 12:12:49 PM,0.0,W,9,0.3,50064.8,07/01/2021 12:12:51 PM,Motion Stop,,,,,
55283,28,39.158004,-84.404209,07/01/2021 12:12:58 PM,3.3,W,10,0.3,50064.8,07/01/2021 12:13:00 PM,Motion Start,,,,,
54099,28,39.157891,-84.40482,07/01/2021 12:13:21 PM,4.8,S,11,0.4,50064.9,07/01/2021 12:13:26 PM,Standard Event,,,,,
54391,28,39.157868,-84.404816,07/01/2021 12:13:23 PM,0.0,SSE,9,0.4,50064.9,07/01/2021 12:13:26 PM,Motion Stop,,,,,
55719,28,39.157851,-84.404823,07/01/2021 12:14:25 PM,3.0,SSE,10,0.4,50064.9,07/01/2021 12:14:57 PM,Motion Start,,,,,
55833,28,39.158001,-84.403921,07/01/2021 12:14:56 PM,7.9,NNE,11,0.4,50064.9,07/01/2021 12:15:29 PM,Standard Event,I-GJ24313751,HETZEL ST & RED BANK RD,,,MADISONVILLE
55025,28,39.158993,-84.403707,07/01/2021 12:15:14 PM,14.8,N,11,0.5,50065.0,07/01/2021 12:15:29 PM,Standard Event,,,,,
55628,28,39.15955,-84.403625,07/01/2021 12:15:27 PM,0.0,N,9,0.5,50065.0,07/01/2021 12:15:29 PM,Motion Stop,,,,,
54001,28,39.159557,-84.403624,07/01/2021 12:15:29 PM,3.1,N,10,0.5,50065.0,07/01/2021 12:15:30 PM,Motion Start,,,,,
55693,28,39.159838,-84.404246,07/01/2021 12:15:47 PM,3.2,NWW,11,0.6,50065.1,07/01/2021 12:15:57 PM,Standard Event,S-HAM55428,RED BANK RD,MEDPACE WY,RED BANK EXWY,MADISONVILLE
54615,28,39.159919,-84.404362,07/01/2021 12:15:54 PM,0.0,NW,9,0.6,50065.1,07/01/2021 12:15:57 PM,Motion Stop,S-HAM55428,RED BANK RD,MEDPACE WY,RED BANK EXWY,MADISONVILLE
54574,28,39.159923,-84.40436700000001,07/01/2021 12:16:10 PM,2.4,NW,10,0.0,50065.1,07/01/2021 12:16:12 PM,Motion Start,S-HAM55428,RED BANK RD,MEDPACE WY,RED BANK EXWY,MADISONVILLE
54565,28,39.160608,-84.403944,07/01/2021 12:16:28 PM,10.9,NNE,11,0.1,50065.1,07/01/2021 12:16:44 PM,Standard Event,S-HAM61620,RED BANK EXWY,RED BANK EXWY,RED BANK EXWY,MADISONVILLE
55093,28,39.160916,-84.40371800000001,07/01/2021 12:16:42 PM,0.0,NNE,9,0.1,50065.1,07/01/2021 12:16:44 PM,Motion Stop,S-HAM61620,RED BANK EXWY,RED BANK EXWY,RED BANK EXWY,MADISONVILLE
54241,28,39.160933,-84.403713,07/01/2021 12:16:59 PM,7.2,NNE,10,0.1,50065.1,07/01/2021 12:17:02 PM,Motion Start,S-HAM61620,RED BANK EXWY,RED BANK EXWY,RED BANK EXWY,MADISONVILLE
55109,28,39.162681,-84.402764,07/01/2021 12:17:22 PM,19.5,NNE,11,0.2,50065.2,07/01/2021 12:17:36 PM,Standard Event,S-HAM00535,RED BANK EXWY,MADISON RD,DUCK CREEK RD,MADISONVILLE
55972,28,39.163137,-84.402508,07/01/2021 12:17:34 PM,0.0,NNE,9,0.2,50065.3,07/01/2021 12:17:36 PM,Motion Stop,S-HAM00535,RED BANK EXWY,MADISON RD,DUCK CREEK RD,MADISONVILLE
55042,28,39.163142,-84.402505,07/01/2021 12:18:28 PM,5.2,NNE,10,0.2,50065.3,07/01/2021 12:18:39 PM,Motion Start,S-HAM00535,RED BANK EXWY,MADISON RD,DUCK CREEK RD,MADISONVILLE
54392,28,39.163824,-84.403143,07/01/2021 12:18:46 PM,21.2,NWW,11,0.3,50065.4,07/01/2021 12:20:21 PM,Standard Event,S-HAM00567,DUCK CREEK RD,RED BANK RD,RED BANK EXWY,MADISONVILLE
53874,28,39.164463,-84.404989,07/01/2021 12:19:04 PM,23.4,NWW,11,0.4,50065.5,07/01/2021 12:20:21 PM,Standard Event,S-HAM00569,DUCK CREEK RD,EASTWOOD DR,DUCK CREEK CT,MADISONVILLE
54946,28,39.164708000000005,-84.407507,07/01/2021 12:19:22 PM,27.3,W,11,0.6,50065.6,07/01/2021 12:20:21 PM,Standard Event,I-GJ23973825,DUCK CREEK RD & EASTWOOD DR,,,MADISONVILLE
54036,28,39.165225,-84.414276,07/01/2021 12:20:11 PM,19.4,NWW,11,0.9,50066.0,07/01/2021 12:20:21 PM,Standard Event,S-HAM00562,DUCK CREEK RD,STRATHMORE DR,OVERBROOK PL,MADISONVILLE
55733,28,39.165246,-84.414727,07/01/2021 12:20:19 PM,0.0,W,9,0.9,50066.0,07/01/2021 12:20:21 PM,Motion Stop,I-GJ23333828,DUCK CREEK RD & OAKLAWN DR & STRATHMORE DR,,,MADISONVILLE
54971,28,39.165246999999994,-84.414734,07/01/2021 12:20:32 PM,4.7,W,10,1.0,50066.1,07/01/2021 12:20:34 PM,Motion Start,I-GJ23333828,DUCK CREEK RD & OAKLAWN DR & STRATHMORE DR,,,MADISONVILLE
54338,28,39.164386,-84.414597,07/01/2021 12:20:52 PM,18.3,SSE,11,0.0,50066.1,07/01/2021 12:21:35 PM,Standard Event,S-HAM00582,OAKLAWN DR,MADISON RD,STRATHMORE DR,MADISONVILLE
55345,28,39.162385,-84.413221,07/01/2021 12:21:22 PM,15.4,SE,11,0.1,50066.2,07/01/2021 12:21:35 PM,Standard Event,S-HAM00582,OAKLAWN DR,MADISON RD,STRATHMORE DR,MADISONVILLE
55244,28,39.162153,-84.412885,07/01/2021 12:21:32 PM,0.0,SE,9,0.2,50066.3,07/01/2021 12:21:35 PM,Motion Stop,I-GJ23533794,MADISON RD & OAKLAWN DR,,,MADISONVILLE
54667,28,39.16215,-84.412858,07/01/2021 12:22:14 PM,6.2,SE,10,0.2,50066.3,07/01/2021 12:22:16 PM,Motion Start,I-GJ23533794,MADISON RD & OAKLAWN DR,,,MADISONVILLE
55560,28,39.161818,-84.41119599999999,07/01/2021 12:22:32 PM,25.8,E,11,0.2,50066.4,07/01/2021 12:24:32 PM,Standard Event,S-HAM09805,MADISON RD,COLLINWOOD PL,CHARLEMAR DR,MADISONVILLE
55123,28,39.161296,-84.404324,07/01/2021 12:23:28 PM,17.7,E,11,0.6,50066.7,07/01/2021 12:24:32 PM,Standard Event,S-HAM55469,MADISON RD,INSPIRATION WY,RED BANK EXWY,MADISONVILLE
55262,28,39.16073,-84.404023,07/01/2021 12:23:46 PM,18.5,SSW,11,0.7,50066.8,07/01/2021 12:24:32 PM,Standard Event,S-HAM00485,RED BANK EXWY,RED BANK RD,MADISON RD,MADISONVILLE
54846,28,39.160114,-84.404519,07/01/2021 12:24:00 PM,0.0,SW,9,0.7,50066.9,07/01/2021 12:24:32 PM,Motion Stop,I-GJ24253774,RED BANK EXWY & RED BANK RD,,,MADISONVILLE
54204,28,39.160111,-84.404523,07/01/2021 12:24:18 PM,5.7,SW,10,0.7,50066.9,07/01/2021 12:24:33 PM,Motion Start,I-GJ24253774,RED BANK EXWY & RED BANK RD,,,MADISONVILLE
55487,28,39.1597,-84.403764,07/01/2021 12:24:36 PM,7.6,SE,11,0.8,50066.9,07/01/2021 12:25:37 PM,Standard Event,I-GJ24323771,MEDPACE WY & RED BANK RD,,,MADISONVILLE
54780,28,39.158726,-84.403897,07/01/2021 12:24:54 PM,15.6,S,11,0.9,50067.0,07/01/2021 12:25:37 PM,Standard Event,S-HAM33975,RED BANK RD,HETZEL ST,MEDPACE WY,MADISONVILLE
53794,28,39.15795,-84.404077,07/01/2021 12:25:12 PM,5.4,W,11,0.9,50067.0,07/01/2021 12:25:37 PM,Standard Event,,,,,
54498,28,39.158007,-84.404797,07/01/2021 12:25:32 PM,3.7,SWW,11,1.0,50067.1,07/01/2021 12:25:37 PM,Standard Event,,,,,
54963,28,39.157977,-84.404825,07/01/2021 12:25:35 PM,0.0,SSW,9,1.0,50067.1,07/01/2021 12:25:37 PM,Motion Stop,,,,,
55852,28,39.157963,-84.404827,07/01/2021 12:25:36 PM,3.2,SSW,10,1.0,50067.1,07/01/2021 12:25:38 PM,Motion Start,,,,,
54720,28,39.157711,-84.4047,07/01/2021 12:25:56 PM,0.0,E,9,1.0,50067.1,07/01/2021 12:25:59 PM,Motion Stop,,,,,
